HeaderURI,WellName,APINo,Label,OtherID,Operator,MineralOwner,LeaseName,SpudDate,EndedDrillingDate,welltype,Status,CommodityOfInterest,StatusDate,ProducingInterval,County,State,Field,OtherLocationName,PLSS_Meridians,Township,Range,Section,SectionPart,LatDegreeWGS84,LongDegreeWGS84,SRS,LocationUncertaintyStatement,DrillerTotalDepth,DepthReferencePoint,LengthUnits,WellBoreShape,TrueVerticalDepth,ElevationKB,ElevationDF,ElevationGL,FormationTD,BitDiameterCollar,DiameterUnits,Notes,CasingBottomDepthDriller,CasingTopDepth,CasingPipeDiameter,CasingWeight,CasingWeightUnits,InformationSource,Shape
https://geothermal.smu.edu/header/8b8df1b2-e1fc-3dee-9526-2cdf50615378,CA-00577,,CA-00577,SMU: CA-00577 ,,,,,,,,,,,Napa County,California,,FRANCISCAN-E. OF SAN ANDREAS; SANTA ROSA AMS; SMU: CA-00577| AMAX-L38,,10N,6W,25CAD,,38.6803837,-122.4747648,WGS84,,98.0,,m,,,,,311.0,,,inches,SMU REF M-91 ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000B052E68B629E5EC0A11D26D016574340
https://geothermal.smu.edu/header/8bc6dad5-94d2-3cc2-a568-768e52af6d5a,CA-00711,,CA-00711,SMU: CA-00711 ,,,,,,,,,,,Inyo County,California,,BASIN AND RANGE; DEATH VALLEY AMS; SMU: CA-00711| CBHF-12,,21S,39E,18CB,,36.1016738,-117.8176077,WGS84,,133.5,,m,,,,,1515.0,,,inches,UND Data Record: US 354. ;  ,,,,,lbs/ft,SMU HF,0101000020E61000004C1D3FAF53745DC016EEA6A5030D4240
https://geothermal.smu.edu/header/8c18e8f5-8c17-39a7-8af0-4abe229f4351,CA-00556,,CA-00556,SMU: CA-00556 ,,,,,,,,,,,Lake County,California,,FRANCISCAN-E. OF SAN ANDREAS; SANTA ROSA AMS; SMU: CA-00556| AMAX-L12,,10N,6W,20BA,,38.7066825,-122.5517672,WGS84,,92.5,,m,,,,,524.0,,,inches,SMU REF M-91 ;  ,,,,,lbs/ft,SMU HF,0101000020E61000005AC05F2750A35EC0E8137992745A4340
https://geothermal.smu.edu/header/8c2d7e1e-38ce-31d2-9de9-7ea91bf7fc35,CA-06064,,CA-06064,SMU: CA-06064 ,,,,,,,,,,,San Bernardino County,California,,Basin and Range; Avawatz Pass 15; SMU: CA-06064| 874,,,,,,35.4999969,-116.5008658,WGS84,SW Corner of Map for Lat_Long,200.0,,m,,,,,,,,inches,1979 WUS data ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000D5AB6D2F0E205DC0FACCFEE5FFBF4140
https://geothermal.smu.edu/header/8c7ffe70-c27f-31b5-a825-5fa2eddee35a,CA-00912,,CA-00912,SMU: CA-00912 ,,,,,,,,,,,Lake County,California,,FRANCISCAN-E. OF SAN ANDREAS; SANTA ROSA AMS; SMU: CA-00912| Gey58,,,,,,38.8521783,-122.7307741,WGS84,,143.3,,m,,,,,,,,inches,SMU REF M-96 ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000E310BB00C5AE5EC0316EB42D146D4340
https://geothermal.smu.edu/header/8cc5e384-f0a6-3acc-a40e-682e0f9204cb,CA-01315,,CA-01315,SMU: CA-01315 ,,,,,,,,,,,San Bernardino County,California,,BASIN AND RANGE; BAKER CALIFORNIA; SMU: CA-01315| 1 HOLE,,13N,9E,0,,35.2000074,-116.0008491,WGS84,,,,m,,,,,,,,inches,REF FILES FROM HARRY OLSON ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000C92E62E90D005DC09FFAACD799994140
https://geothermal.smu.edu/header/8cc76bf4-4dd2-3708-8e83-e918983a6cc7,CA-06152,,CA-06152,SMU: CA-06152 ,,,,,,,,,,,San Bernardino County,California,,Basin and Range; Red Mtn. 7.5; SMU: CA-06152| 1226,,,,,,35.2499945,-117.625893,WGS84,SW Corner of Map for Lat_Long,100.0,,m,,,,,,,,inches,1979 WUS data ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000E77283A10E685DC006D7DCD1FF9F4140
https://geothermal.smu.edu/header/8d4508ca-2229-3d5a-a04c-2d6e9f9e4f61,CA-01086,,CA-01086,SMU: CA-01086 ,,,,,1977-01-10,,,,,,San Bernardino County,California,,BASIN AND RANGE; RANDSBURG; SMU: CA-01086| RANDS-SUN-1,,30S,42E,5ADD1,,35.3499932,-117.4908906,WGS84,,152.5,,m,,,,,796.0,,,inches, ;  ,,,,,lbs/ft,SMU HF,0101000020E61000007C3A68C06A5F5DC044E9C193CCAC4140
https://geothermal.smu.edu/header/8d978d38-b0a2-38cc-9ddc-1e66a2d53a6b,CA-08003,,CA-08003,SMU: CA-08003 ,,,,,,,,,,,Riverside County,California,,; ; SMU: CA-08003| Cal-F-4,,,,,,33.9033,-116.06,WGS84,Located with Google Earth from raw data maps in the SMU Geothermal Lab,1066.8,,m,,,,,,,,inches,High-quality equilibrium temp data; Gradients calculated from surface to bottom-hole; detailed temps:CA-08003_Cal-F-4.TD.csv ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000A4703D0AD7035DC0083D9B559FF34040
https://geothermal.smu.edu/header/8dcc0f6d-18f1-3168-9a9a-bc46b5c6db71,CA-06097,,CA-06097,SMU: CA-06097 ,,,,,,,,,,,Riverside County,California,,Basin and Range; Joshua Tree 15(north); SMU: CA-06097| 928,,,,,,34.0000331,-116.5008502,WGS84,SW Corner of Map for Lat_Long,33.0,,m,,,,,,,,inches,1979 WUS data ;  ,,,,,lbs/ft,SMU HF,0101000020E61000007C4CFFED0D205DC071B5A91501004140
https://geothermal.smu.edu/header/8e2c82fe-f95a-31d3-b596-61bd6d05dfba,CA-00292,,CA-00292,SMU: CA-00292 ,,,,,,,,,,,Siskiyou County,California,,HIGH CASCADE RANGE - ORE/CAL; WEED AMS; SMU: CA-00292| MP51-KD,,,,,,41.8231378,-122.4361142,WGS84,,77.0,,m,,,,,786.0,,,inches,UND Data Record: US 187. TYPE OF REGIME: CONDUCTIVE  CALIFORNIA CASCADES  KEITH B. DICK || 2015 NREL Cascades HF used 41 ;  ,,,,,lbs/ft,SMU HF,0101000020E61000008F94884BE99B5EC0FA8C55945CE94440
https://geothermal.smu.edu/header/8e902ce5-fd1b-3d4c-a1d2-f8d5bc973ebb,CA-06017,,CA-06017,SMU: CA-06017 ,,,,,,,,,,,Kern County,California,,Basin and Range; Boron 15; SMU: CA-06017| 820,,,,,,34.9999995,-117.7508936,WGS84,SW Corner of Map for Lat_Long,100.0,,m,,,,,,,,inches,1979 WUS data ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000A5B107A40E705DC01842CEFBFF7F4140
https://geothermal.smu.edu/header/8e938704-b9fc-3a7e-b78e-2943a73a48d8,CA-00963,,CA-00963,SMU: CA-00963 ,,,,,,,,,,,Lake County,California,,FRANCISCAN-E. OF SAN ANDREAS; SANTA ROSA AMS; SMU: CA-00963| GGC-KX-9,,12N,6W,17B,,38.8951791,-122.5622703,WGS84,,152.0,,m,,,,,,,,inches,SMU REF M-71;M-72 ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000C680913CFCA35EC007488F3A95724340
https://geothermal.smu.edu/header/8e9c198d-6506-3f3d-8bf0-b77ee1c085be,CA-00505,,CA-00505,SMU: CA-00505 ,,,,,,,,,,,Riverside County,California,,BASIN AND RANGE; DESERT HOT SPRGS; SMU: CA-00505| 5 HOLES,,2N,3E,,,33.8333405,-116.0508367,WGS84,,,,m,,,,,,,,inches,REF FILES FROM HARRY OLSON ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000F1FB92E840035DC055F7C8E6AAEA4040
https://geothermal.smu.edu/header/8eacd1f4-2d5a-3a9c-b42e-0b976e81d78f,CA-00795,,CA-00795,SMU: CA-00795 ,,,,,,,,,,,Sonoma County,California,,FRANCISCAN-E. OF SAN ANDREAS; SANTA ROSA AMS; SMU: CA-00795| GEO-BR10,,11N,9W,8B,,38.8168775,-122.8858776,WGS84,,610.0,,m,,,,,,,,inches,SMU REF M-71 ;  ,,,,,lbs/ft,SMU HF,0101000020E61000009310F637B2B85EC04BAB21718F684340
https://geothermal.smu.edu/header/8eaf84fb-59bb-3e19-a7f1-3f3fce8943d7,CA-00261,,CA-00261,SMU: CA-00261 ,,,,,,,,,,,Lassen County,California,,BASIN AND RANGE; SUSANVILLE AMS; SMU: CA-00261| MP20-HH,,,,,,40.9965625,-120.8877577,WGS84,,128.0,,m,,,,,1745.0,,,inches,UND Record US 217. TYPE OF Grad: CONDUCTIVE REGIME  HAYDEN HILL SITE CORRECTED FOR TOPOGRAPHIC EFFECT USING PLANE SLOPES || 2015 NREL Cascades HF used 98 Reference Frone154 ;  ,,,,,lbs/ft,SMU HF,0101000020E61000006B11AC05D1385EC0C3F5285C8F7F4440
https://geothermal.smu.edu/header/8f1ba293-c34d-351c-85fe-5f32006be553,CA-UND US 616,,CA-UND US 616,SMU: CA-UND US 616 ,,,,,,,,,,,Imperial County,California,,; 158 UND Ref; SMU: CA-UND US 616| SWANBERG,,,,,,32.6967439,-115.0691335,WGS84,,,,m,,,,,,,,inches,Global Heat Flow database Hole description: B ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000B763EAAE6CC45CC0001874E72E594040
https://geothermal.smu.edu/header/8f408ccd-0fc2-35fb-afe7-297cd3bbd206,CA-01274,,CA-01274,SMU: CA-01274 ,,,,,,,,,,,Lake County,California,,FRANCISCAN-E. OF SAN ANDREAS; SANTA ROSA AMS; SMU: CA-01274| U-73-12,,,,,,38.9213777,-122.6705735,WGS84,,,,m,,,,,,,,inches,SMU REF M-72 ;  ,,,,,lbs/ft,SMU HF,0101000020E61000001D041DADEAAA5EC0C16158B4EF754340
https://geothermal.smu.edu/header/8f4d1f50-ffaa-3a94-ad4d-ec1b9893c079,CA-00579,,CA-00579,SMU: CA-00579 ,,,,,,,,,,,Napa County,California,,FRANCISCAN-E. OF SAN ANDREAS; SANTA ROSA AMS; SMU: CA-00579| AMAX-L4,,10N,6W,32,,38.6678833,-122.5457665,WGS84,,66.0,,m,,,,,780.0,,,inches,SMU REF M-91 ;  ,,,,,lbs/ft,SMU HF,0101000020E610000027309DD6EDA25EC0B48531337D554340
https://geothermal.smu.edu/header/8f4eed4d-0b68-3c67-806f-90bda1da2cdb,CA-00941,,CA-00941,SMU: CA-00941 ,,,,,,,,,,,Lake County,California,,FRANCISCAN-E. OF SAN ANDREAS; SANTA ROSA AMS; SMU: CA-00941| Gey86,,,,,,38.8973792,-122.55107,WGS84,,79.3,,m,,,,,,,,inches,SMU REF M-96 ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000A1F31ABB44A35EC02A0E5652DD724340
https://geothermal.smu.edu/header/8f653637-677b-3a05-b173-713ec862681d,CA-06203,,CA-06203,SMU: CA-06203 ,,,,,,,,,,,Mono County,California,,Basin and Range; ; SMU: CA-06203| 84-45,,2S,32E,17,,37.8024345,-118.4240446,WGS84,Location based on Northing and Easting in 15 minute quad,35.0,,m,,,,,1616.0,,,inches,27F ; water_table_depth: 15,,,,,lbs/ft,SMU HF,0101000020E6100000E842F68B239B5DC04F57772CB6E64240
https://geothermal.smu.edu/header/8f6a1269-9b37-3eee-a1fa-4ced9e790deb,CA-01114,,CA-01114,SMU: CA-01114 ,,,,,,,,,,,Lake County,California,,FRANCISCAN-E. OF SAN ANDREAS; UKIAH AMS CALIFORNIA; SMU: CA-01114| SB3,,,,,,39.0045763,-122.6633746,WGS84,,,,m,,,,,,,,inches,SMU REF M-72 ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000D0FFBCBA74AA5EC0186BC9F495804340
https://geothermal.smu.edu/header/8f86be36-af88-3c24-8be3-966e2c28c1fd,CA-00356,,CA-00356,SMU: CA-00356 ,,,,,,,,,,,San Bernardino County,California,,BASIN AND RANGE; RANDSBURG; SMU: CA-00356| RNDBRG H,,30S,42E,6ACB,,35.3599928,-117.5108912,WGS84,,88.0,,m,,,,,828.0,,,inches,THE % POR IS AN ESTIMATED QUANTITY AS NO CORE OR OUTCROP SAMPLES WERE AVAILABLE. ;  ,,,,,lbs/ft,SMU HF,0101000020E61000001CF40071B2605DC0D2657B3E14AE4140
https://geothermal.smu.edu/header/8fbb0c7e-2369-36a9-be08-f168f9ffe480,CA-01133,,CA-01133,SMU: CA-01133 ,,,,,,,,,,,Sonoma County,California,,FRANCISCAN-E. OF SAN ANDREAS; SANTA ROSA AMS; SMU: CA-01133| Sh-HH23,,,,,,38.7051807,-122.7568725,WGS84,,91.4,,m,,,,,371.0,,,inches,SMU REF M-95 ;  ,,,,,lbs/ft,SMU HF,0101000020E610000079AF5A9970B05EC09C22765C435A4340
https://geothermal.smu.edu/header/8fce9438-9d03-311f-8e55-7999913679b8,CA-00127,,CA-00127,SMU: CA-00127 ,,,,,,,,,,,Kern County,California,,GREAT VALLEY/CALIFORNIA; BAKERSFIELD AMS CALIFORNIA; SMU: CA-00127| GV03,,30S,26E,22,,35.2966817,-119.1759343,WGS84,,168.0,,m,,,,,104.0,,,inches, ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000A82FF08142CB5DC02D697BAAF9A54140
https://geothermal.smu.edu/header/9010845f-2499-35d5-91cb-ce3bfefb3930,CA-00658,,CA-00658,SMU: CA-00658 ,,,,,,,,,,,Imperial County,California,,BASIN AND RANGE; SALTON SEA AMS; SMU: CA-00658| B9,,,,,,33.2130604,-115.5107165,WGS84,,,,m,,,,,,,,inches, ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000C4414294AFE05CC04E092D90459B4040
https://geothermal.smu.edu/header/90143107-49ad-3447-bb23-0fb2d161efb9,CA-00298,,CA-00298,SMU: CA-00298 ,,,,,,,,,,,Siskiyou County,California,,HIGH CASCADE RANGE - ORE/CAL; WEED AMS; SMU: CA-00298| MP57-JS,,,,,,41.8981364,-122.4844168,WGS84,,63.0,,m,,,,,644.0,,,inches,UND Data Record: US 183. TYPE OF REGIME: CONDUCTIVE CALIFORNIA CASCADES  JOE SCALERA ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000836852AF009F5EC070AC3022F6F24440
https://geothermal.smu.edu/header/90472a72-c26d-36bb-aab9-d93cd57a8202,CA-00617,,CA-00617,SMU: CA-00617 ,,,,,,,,,,,Sonoma County,California,,FRANCISCAN-E. OF SAN ANDREAS; SANTA ROSA AMS; SMU: CA-00617| A-NG-20,,,,,,38.8306779,-122.815576,WGS84,,147.8,,m,,,,,701.0,,,inches,SMU REF M-95 ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000C2D9AD6532B45EC0460147A7536A4340
https://geothermal.smu.edu/header/908d428a-e33b-3fe2-97e5-65cced08e42d,CA-00163,,CA-00163,SMU: CA-00163 ,,,,,,,,,,,Madera County,California,,GREAT VALLEY; SANTA CRUZ AMS; SMU: CA-00163| GV41,,12S,17E,8AC,,36.9082382,-120.137679,WGS84,,50.0,,m,,,,,66.0,,,inches, ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000259694BBCF085EC02CFD3A2641744240
https://geothermal.smu.edu/header/9097aa5f-d2cf-3feb-a178-417cdd401c5b,CA-01081,,CA-01081,SMU: CA-01081 ,,,,,,,,,,,Monterey County,California,,FRANCISCAN-E. OF SAN ANDREAS; SAN LUIS OBISPO AMS; SMU: CA-01081| PSC2,,,,,,35.8049611,-120.2859691,WGS84,,,,m,,,,,451.0,,,inches, ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000A90A57514D125EC0AE861FF708E74140
https://geothermal.smu.edu/header/90aca329-dfd0-3f31-9a72-11bc7160fb25,CA-00624,,CA-00624,SMU: CA-00624 ,,,,,,,,,,,Lake County,California,,FRANCISCAN-E. OF SAN ANDREAS; SANTA ROSA AMS; SMU: CA-00624| A-NG-32,,,,,,38.8770768,-122.8523776,WGS84,,182.0,,m,,,,,731.0,,,inches,SMU REF M-95 ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000F3F5C65A8DB65EC0480A760D44704340
https://geothermal.smu.edu/header/90da0423-c36d-3a2e-9170-2dd5e09e35c0,CA-00059,,CA-00059,SMU: CA-00059 ,,,,,,,,,,,Plumas County,California,,SIERRA NEVADA MTNS.; CHICO AMS CALIFORNIA; SMU: CA-00059| CVN,,23N,13E,24BBA,,39.8481825,-120.4710286,WGS84,,235.0,,m,,,,,975.0,,,inches,UND Data Record: US 243. TYPE OF GRADIENT: CONDUCTIVE REGIME  CHARLES VALLEY SITE ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000C31E2455251E5EC00F45813E91EC4340
https://geothermal.smu.edu/header/90eacc17-5b59-3aff-a498-357d913c31ee,CA-01001,,CA-01001,SMU: CA-01001 ,,,,,,,,,,,Siskiyou County,California,,BASIN AND RANGE; ALTURAS AMS / Medicine Lake Highlands; SMU: CA-01001| KNFTNNT,,43N,1W,10BDB,,41.5881451,-121.959397,WGS84,,199.9,,m,,,,,1450.0,,,inches,MedicineLakeCA(M-4);Datatakenfromtable ; water_table_depth: 200,,,,,lbs/ft,SMU HF,0101000020E61000005AB8ACC2667D5EC0BDE6B05648CB4440
https://geothermal.smu.edu/header/911f9db2-90dc-3283-b796-fd8d14b5df42,CA-06130,,CA-06130,SMU: CA-06130 ,,,,,,,,,,,Imperial County,California,,Basin and Range; Ogilby 15; SMU: CA-06130| 999,,,,,,32.7500762,-115.0007989,WGS84,SW Corner of Map for Lat_Long,50.0,,m,,,,,,,,inches,1979 WUS data ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000DC57D4160DC05CC00541367F02604040
https://geothermal.smu.edu/header/9167208c-292b-3243-815a-2e5486236ad2,CA-06136,,CA-06136,SMU: CA-06136 ,,,,,,,,,,,Imperial County,California,,Basin and Range; Grays Wells NE 7.5; SMU: CA-06136| 1047,,,,,,32.750077,-114.8757956,WGS84,SW Corner of Map for Lat_Long,90.0,,m,,,,,,,,inches,1979 WUS data ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000C4FEFC080DB85CC0AB3DEC8502604040
https://geothermal.smu.edu/header/9172b27b-7ef2-3c12-9fd9-869749d9f2df,CA-08004,,CA-08004,SMU: CA-08004 ,,,,,,,,,,,Kings County,California,,; ; SMU: CA-08004| Cal-KH-2,,,,,,36.0467,-119.8817,WGS84,Located with Google Earth from raw data maps in the SMU Geothermal Lab,801.6,,m,,,,,,,,inches,High-quality equilibrium temp data; Gradients calculated from surface to bottom-hole; detailed temps:CA-08004_Cal-KH-2.TD.csv ;  ,,,,,lbs/ft,SMU HF,0101000020E61000008638D6C56DF85DC0925CFE43FA054240
https://geothermal.smu.edu/header/91746931-3265-3cdf-8663-7e7e77e846dc,CA-00650,,CA-00650,SMU: CA-00650 ,,,,,,,,,,,Imperial County,California,,BASIN AND RANGE; SALTON SEA AMS; SMU: CA-00650| B22,,,,,,33.1181619,-115.6664198,WGS84,,,,m,,,,,,,,inches,|| 2020 change = dates added ;  ,,,,,lbs/ft,SMU HF,0101000020E61000000A9A3B9FA6EA5CC00D11DCED1F8F4040
https://geothermal.smu.edu/header/918eb7c4-6d1f-323a-91df-33f187e96695,CA-00657,,CA-00657,SMU: CA-00657 ,,,,,,,,,,,Imperial County,California,,BASIN AND RANGE; SALTON SEA AMS; SMU: CA-00657| B7,,,,,,33.22106,-115.5369173,WGS84,,,,m,,,,,,,,inches, ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000060A61DA5CE25CC0153AAFB14B9C4040
https://geothermal.smu.edu/header/91ae720e-88a9-36fe-987e-cb65c89a8fb7,CA-00477,,CA-00477,SMU: CA-00477 ,,,,,,,,,,,Mono County,California,,BASIN AND RANGE; MARIPOSA AMS CALIFORNIA; SMU: CA-00477| WATT TRE,,3S,30E,22ADA,,37.676635,-118.6476491,WGS84,,129.0,,m,,,,,2393.0,,,inches,UND Data Record: US 296. LONG VALLEY THIS IS THE WATTERSON TROUGHS EAST WELL ;  ,,,,,lbs/ft,SMU HF,0101000020E61000002AF2351573A95DC01B2AC6F99BD64240
https://geothermal.smu.edu/header/91d5e307-e3b0-3f56-8750-8181481b3d22,CA-00480,,CA-00480,SMU: CA-00480 ,,,,,,,,,,,Kern County,California,,SIERRA NEVADA MTNS.; BAKERSFIELD AMS CALIFORNIA; SMU: CA-00480| WODY,,,,,,35.7216743,-118.8592309,WGS84,,,,m,,,,,486.0,,,inches, ;  ,,,,,lbs/ft,SMU HF,0101000020E61000009CCD99A3FDB65DC08D6ECED25FDC4140
https://geothermal.smu.edu/header/91da4895-72aa-3392-a601-e11a12854da5,CA-00476,,CA-00476,SMU: CA-00476 ,,,,,,,,,,,Mono County,California,,BASIN AND RANGE; MARIPOSA AMS CALIFORNIA; SMU: CA-00476| WATT CYN,,3S,30E,32DAC,,37.6366355,-118.6842495,WGS84,,141.0,,m,,,,,2133.0,,,inches,UND Data Record: US 303. LONG VALLEY THIS IS THE WATTERSON CANYON WELL ;  ,,,,,lbs/ft,SMU HF,0101000020E61000007B336ABECAAB5DC07EFCA5457DD14240
https://geothermal.smu.edu/header/91e3c71f-bf3f-38a4-abe3-98ba7d19afed,CA-00303,,CA-00303,SMU: CA-00303 ,,,,,,,,,,,Modoc County,California,,BASIN AND RANGE; ALTURAS AMS CALIFORNIA & OREGON; SMU: CA-00303| MP62-WR,,,,,,41.7331582,-120.3793555,WGS84,,77.0,,m,,,,,1460.0,,,inches,UND Data Record: US 191. TYPE OF REGIME: RECHARGE CONDUCTIVE CALIFORNIA CASCADES  WESTSIDE RANCH ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000B2834A5C47185EC0A9E5BD20D8DD4440
https://geothermal.smu.edu/header/9208397c-b5a9-352e-a24e-9403d410c31a,CA-00466,,CA-00466,SMU: CA-00466 ,,,,,,,,,,,Siskiyou County,California,,BASIN AND RANGE; ALTURAS AMS / Medicine Lake Highlands; SMU: CA-00466| TENN WW,,43N,1W,12DCC,,41.5815456,-121.9143957,WGS84,,170.0,,m,,,,,1464.0,,,inches,MedicineLakeCA(M-4);Datatakenfromtable ; water_table_depth: 170,,,,,lbs/ft,SMU HF,0101000020E610000098C68A75857A5EC0FC90121670CA4440
https://geothermal.smu.edu/header/92259c4c-6af5-3b5f-b71f-6df3bc6fef28,CA-06012,,CA-06012,SMU: CA-06012 ,,,,,,,,,,,San Bernardino County,California,,Basin and Range; Klinker Mtn. 7.5; SMU: CA-06012| 815,,,,,,35.3749916,-117.6258944,WGS84,SW Corner of Map for Lat_Long,90.0,,m,,,,,,,,inches,1979 WUS data ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000F9AF62A70E685DC02A2389B9FFAF4140
https://geothermal.smu.edu/header/9239abb3-3a68-3c3a-bd51-a5a193707eb8,CA-00263,,CA-00263,SMU: CA-00263 ,,,,,,,,,,,Modoc County,California,,BASIN AND RANGE; ALTURAS AMS CALIFORNIA & OREGON; SMU: CA-00263| MP22-MSV,,,,,,41.4698631,-120.1810457,WGS84,,152.0,,m,,,,,1455.0,,,inches,UND Record US 212. TYPE OF Grad: CONDUCTIVE REGIME UNHF CORRECTED FOR TOPOGRAPHY USING PLANE SLOPES CALIFORNIA CASCADES  MODOC 1 SUPRISE VALLEY ;  ,,,,,lbs/ft,SMU HF,0101000020E61000003625B440960B5EC0700C5C7924BC4440
https://geothermal.smu.edu/header/9251a56d-d553-30f3-a81d-2301e2f126d2,CA-01126,,CA-01126,SMU: CA-01126 ,,,,,,,,,,,Sonoma County,California,,FRANCISCAN-E. OF SAN ANDREAS; SANTA ROSA AMS; SMU: CA-01126| Shell-43,,12N,10W,35CCC,,38.8371766,-122.9507796,WGS84,,91.5,,m,,,,,573.0,,,inches,SMU REF M-93 ;  ,,,,,lbs/ft,SMU HF,0101000020E61000000EEDAD92D9BC5EC0FDFC529A286B4340
https://geothermal.smu.edu/header/9285c6c4-0a2a-3a63-8d56-8c662cfc8d88,CA-00521,,CA-00521,SMU: CA-00521 ,,,,,,,,,,,Lake County,California,,FRANCISCAN-E. OF SAN ANDREAS; SANTA ROSA AMS; SMU: CA-00521| A-CRS-5,,,,,,38.7686799,-122.7165724,WGS84,,96.0,,m,,,,,670.0,,,inches,SMU REF M-95 ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000D7CD7B52DCAD5EC0D9CB5B1A64624340
https://geothermal.smu.edu/header/92f1ec50-c007-3f1e-9c40-c0ab631a6094,CA-00917,,CA-00917,SMU: CA-00917 ,,,,,,,,,,,Lake County,California,,FRANCISCAN-E. OF SAN ANDREAS; SANTA ROSA AMS; SMU: CA-00917| Gey62,,,,,,38.8565787,-122.685773,WGS84,,149.4,,m,,,,,,,,inches,SMU REF M-96 ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000B5DE6FB4E3AB5EC0A079EF5EA46D4340
https://geothermal.smu.edu/header/936abb10-c52f-336c-ba8f-9a7761fd8d82,CA-00869,,CA-00869,SMU: CA-00869 ,,,,,,,,,,,Sonoma County,California,,FRANCISCAN-E. OF SAN ANDREAS; SANTA ROSA AMS; SMU: CA-00869| Gey18,,,,,,38.7523797,-122.7687736,WGS84,,289.7,,m,,,,,,,,inches,SMU REF M-96 ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000CE812F9633B15EC04FD65EFA4D604340
https://geothermal.smu.edu/header/936b3443-4ae2-3f82-9f89-595b5570d464,CA-06122,,CA-06122,SMU: CA-06122 ,,,,,,,,,,,Riverside County,California,,Basin and Range; Thousand Palms 15(7 Palms Valley 7.5); SMU: CA-06122| 991,,,,,,33.8750363,-116.500849,WGS84,SW Corner of Map for Lat_Long,75.0,,m,,,,,,,,inches,1979 WUS data ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000FFCEF6E80D205DC00BA8813001F04040
https://geothermal.smu.edu/header/93803a11-7b1e-3ea2-97d2-99ca3f745c95,CA-00752,,CA-00752,SMU: CA-00752 ,,,,,,,,,,,Alameda County,California,,FRANCISCAN-E. OF SAN ANDREAS; SAN FRANCISCO AMS; SMU: CA-00752| COY1,,,,,,37.5416086,-122.0960386,WGS84,,170.0,,m,,,,,,,,inches,HOLE NAME: COYOTE HILLS #1; LITTLE POTENTIAL FOR GROUNDWATER FLOW. ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000D589157F25865EC0BE1D3C6E53C54240
https://geothermal.smu.edu/header/938a649b-b3e3-372b-b0ad-4507a82e8158,CA-06212,,CA-06212,SMU: CA-06212 ,,,,,,,,,,,Siskiyou County,California,,Basin and Range; ; SMU: CA-06212| 33008-7,,44N,1E,21,,41.745246,-121.6731918,WGS84,Location based on Northing and Easting in 15 minute quad,132.7,,m,,,,,1402.0,,,inches,33008-7 NV_TEC22 AMAX Data ; water_table_depth: 10,,,,,lbs/ft,SMU HF,0101000020E6100000DD3B0F93156B5EC0C7BC8E3864DF4440
https://geothermal.smu.edu/header/93d5c7a3-2985-3bd4-adc5-25e842d13f54,CA-00526,,CA-00526,SMU: CA-00526 ,,,,,,,,,,,Lake County,California,,FRANCISCAN-E. OF SAN ANDREAS; SANTA ROSA AMS; SMU: CA-00526| A-DE-1,,,,,,38.7636804,-122.6747713,WGS84,,152.4,,m,,,,,694.0,,,inches,SMU REF M-95 ;  ,,,,,lbs/ft,SMU HF,0101000020E6100000E271F6732FAB5EC0504C8347C0614340
https://geothermal.smu.edu/header/9441fc9d-c264-31b2-8196-d201011fe2b8,CA-06019,,CA-06019,SMU: CA-06019 ,,,,,,,,,,,Kern County,California,,Basin and Range; Cantil 7.5; SMU: CA-06019| 822,,,,,,35.2499917,-118.0009029,WGS84,SW Corner of Map for Lat_Long,60.0,,m,,,,,,,,inches,1979 WUS data ;  ,,,,,lbs/ft,SMU HF,0101000020E61000002E7E09CB0E805DC0BFE25FBAFF9F4140
